playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480880,2022,Jakub Lauko,BOS,C,5on5,2,1171.0,33.0,0.68,0.79,0.6,0.55,0.56,0.52,0.56,22.0,1.72,0.47,0.13,0.34,0.05,0.6,0.4,0.42,0.45,0.4,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.18,0.29,0.0,0.0,0.0,4.17,2.0,1.94,0.0,0.03,0.29,0.29,0.21,0.2,0.2,33.0,0.0,3.0,12.0,18.0,8.0,2.0,2.0,21.0,0.0,0.0,4487.0,0.0,4.0,2.0,0.0,9.05,0.9,0.85,0.89,0.84,9.0,2.0,7.0,18.0,0.0,1.0,0.0,7.0,3.0,1.0,0.17,0.44,0.29,0.0,0.0,0.0,18.96,11.0,11.48,0.12,0.29,0.29,0.73,0.73,0.73,7.4,0.24,0.22,0.22,0.21,8.0,2.0,5.0,15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,13.83,10.0,9.17,0.09,0.0,0.0,0.33,0.3,0.29,4.57,3.01,83.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8480880,2022,Jakub Lauko,BOS,C,4on5,2,207.0,5.0,0.68,0.1,0.09,0.2,0.11,0.2,0.18,9.0,0.77,0.07,0.04,0.09,0.02,0.25,0.53,0.07,0.07,0.07,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.08,0.08,0.08,5.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,0.0,617.0,0.0,0.0,0.0,0.0,0.77,0.07,0.07,0.07,0.07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.08,0.08,0.08,2.76,0.64,0.64,0.64,0.64,4.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.04,0.09,0.51,0.0,0.0,1.0,4.0,4.0,4.0,0.05,0.0,0.0,0.69,0.69,0.69,0.04,0.42,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8480880,2022,Jakub Lauko,BOS,C,5on4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479984,2022,Cal Foote,TBL,D,other,3,21.0,0.0,-0.17,0.0,0.52,0.0,0.75,0.0,0.82,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.11,0.11,0.11,0.11,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.13,0.13,0.13,1.61,1.49,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8479984,2022,Cal Foote,TBL,D,all,3,3335.0,70.0,1.2,0.34,0.4,0.44,0.48,0.4,0.49,12.0,2.81,0.24,0.23,0.75,0.1,1.59,1.09,0.24,0.26,0.26,0.0,0.0,4.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,0.06,0.18,0.0,0.0,1.0,0.0,5.08,4.0,4.15,1.0,0.05,0.0,0.04,0.25,0.28,0.28,70.0,4.0,5.0,7.0,54.0,10.0,11.0,7.0,42.0,0.0,0.0,7465.0,0.0,0.0,0.0,4.0,28.07,2.55,2.49,2.71,2.64,34.0,6.0,11.0,51.0,1.0,4.0,0.0,29.0,8.0,3.0,0.94,0.91,0.7,0.0,1.0,0.0,54.08,40.0,42.3,0.39,0.4,0.4,2.54,2.7,2.65,43.33,5.06,4.54,4.95,4.44,49.0,10.0,7.0,66.0,2.0,7.0,0.0,39.0,12.0,8.0,1.39,1.29,2.38,0.0,2.0,0.0,65.3,59.0,58.34,0.7,1.42,1.42,4.34,4.26,4.17,6.42,9.5,117.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
8479984,2022,Cal Foote,TBL,D,5on5,3,2999.0,61.0,1.2,0.38,0.52,0.5,0.56,0.47,0.57,9.0,2.81,0.24,0.23,0.75,0.1,1.59,1.09,0.24,0.26,0.26,0.0,0.0,4.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,0.06,0.18,0.0,0.0,1.0,0.0,5.08,4.0,4.15,1.0,0.05,0.0,0.04,0.25,0.28,0.28,61.0,4.0,3.0,7.0,47.0,10.0,9.0,6.0,36.0,0.0,0.0,5313.0,0.0,0.0,0.0,4.0,28.07,2.55,2.49,2.71,2.64,34.0,6.0,11.0,51.0,1.0,4.0,0.0,29.0,8.0,3.0,0.94,0.91,0.7,0.0,1.0,0.0,54.08,40.0,42.3,0.39,0.4,0.4,2.54,2.7,2.65,33.91,4.11,3.61,4.0,3.51,36.0,10.0,6.0,52.0,1.0,6.0,0.0,32.0,6.0,8.0,1.06,0.67,2.38,0.0,1.0,0.0,51.3,46.0,45.34,0.52,1.36,1.36,3.27,3.18,3.12,3.25,2.99,84.0,67.0,0.13,0.0,4.0,0.0,3.0,0.0
8479984,2022,Cal Foote,TBL,D,4on5,3,315.0,9.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,7.0,0.0,2.0,1.0,6.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.84,0.82,0.84,0.82,11.0,0.0,1.0,12.0,1.0,1.0,0.0,5.0,6.0,0.0,0.22,0.62,0.0,0.0,1.0,0.0,12.0,11.0,11.0,0.16,0.06,0.06,0.94,0.94,0.92,0.0,3.41,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8479984,2022,Cal Foote,TBL,D,5on4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476429,2022,Scott Mayfield,NYI,D,other,2,28.0,3.0,2.13,1.0,0.68,1.0,0.62,1.0,0.65,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,459.0,0.0,0.0,0.0,0.0,0.61,0.11,0.11,0.11,0.11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.68,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8476429,2022,Scott Mayfield,NYI,D,all,2,2200.0,45.0,2.13,0.44,0.64,0.39,0.56,0.43,0.61,10.0,4.7,0.42,0.32,1.21,0.16,2.84,2.04,0.37,0.42,0.37,0.0,0.0,5.0,2.0,5.0,12.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,5.0,1.0,2.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,0.09,0.0,0.33,1.0,0.0,1.0,12.4,7.0,7.18,2.0,0.07,0.08,0.33,0.15,0.15,0.15,45.0,4.0,8.0,8.0,25.0,6.0,6.0,8.0,25.0,0.0,0.0,5000.0,2.0,0.0,0.0,4.0,15.37,1.45,1.4,1.42,1.37,13.0,9.0,7.0,29.0,3.0,2.0,1.0,15.0,6.0,1.0,0.47,0.65,0.33,2.0,0.0,1.0,29.51,22.0,22.04,0.25,0.41,0.41,1.29,1.26,1.25,21.39,1.86,1.79,1.96,1.88,21.0,8.0,17.0,46.0,2.0,6.0,1.0,24.0,3.0,2.0,0.6,0.37,0.89,1.0,0.0,1.0,46.25,29.0,29.35,0.48,1.2,1.2,1.14,1.16,1.15,6.8,3.86,101.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
8476429,2022,Scott Mayfield,NYI,D,5on5,2,1668.0,33.0,2.13,0.45,0.55,0.51,0.5,0.55,0.55,9.0,4.7,0.42,0.32,1.21,0.16,2.84,2.04,0.37,0.42,0.37,0.0,0.0,5.0,2.0,5.0,12.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,1.0,0.09,0.0,0.33,1.0,0.0,1.0,12.4,7.0,7.18,1.0,0.07,0.08,0.33,0.15,0.15,0.15,33.0,3.0,1.0,7.0,22.0,5.0,4.0,7.0,17.0,0.0,0.0,3440.0,0.0,0.0,0.0,2.0,14.77,1.34,1.29,1.32,1.27,13.0,8.0,7.0,28.0,3.0,2.0,1.0,15.0,5.0,1.0,0.47,0.54,0.33,2.0,0.0,1.0,28.51,21.0,21.04,0.24,0.41,0.41,1.17,1.15,1.14,11.97,1.63,1.56,1.72,1.65,15.0,2.0,10.0,27.0,2.0,4.0,1.0,12.0,3.0,2.0,0.36,0.37,0.89,1.0,0.0,1.0,27.25,17.0,17.34,0.18,1.08,1.08,0.72,0.74,0.74,3.58,2.88,60.0,61.0,0.01,0.0,1.0,0.0,1.0,0.0
8476429,2022,Scott Mayfield,NYI,D,4on5,2,500.0,8.0,2.13,0.0,0.95,0.0,0.5,0.0,0.71,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,382.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68,0.22,0.22,0.22,0.22,6.0,5.0,7.0,18.0,0.0,2.0,0.0,11.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,18.0,11.0,11.0,0.29,0.11,0.11,0.4,0.4,0.4,0.61,0.03,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8476429,2022,Scott Mayfield,NYI,D,5on4,2,4.0,1.0,-0.23,0.0,0.47,0.0,0.57,0.0,0.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,0.23,0.27,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8476934,2022,Brock McGinn,PIT,L,other,2,11.0,0.0,-0.31,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.14,0.14,0.14,0.14,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.02,0.0,0.0,0.16,0.16,0.16,0.03,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8476934,2022,Brock McGinn,PIT,L,all,2,1488.0,38.0,0.16,0.48,0.75,0.43,0.63,0.5,0.66,21.0,0.93,0.2,0.12,0.3,0.03,0.21,0.15,0.2,0.19,0.18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.92,1.0,0.92,0.0,0.03,0.0,0.2,0.03,0.03,0.02,38.0,2.0,11.0,6.0,19.0,6.0,6.0,2.0,24.0,0.0,1.0,5712.0,0.0,0.0,0.0,0.0,12.22,1.25,1.24,1.22,1.21,14.0,3.0,3.0,20.0,0.0,1.0,0.0,13.0,2.0,2.0,0.49,0.25,0.51,0.0,0.0,0.0,20.33,17.0,16.97,0.19,0.2,0.2,1.24,1.22,1.22,12.69,1.35,1.35,1.35,1.35,15.0,2.0,9.0,26.0,1.0,1.0,0.0,12.0,4.0,1.0,0.18,0.42,0.76,0.0,0.0,1.0,24.77,17.0,16.7,0.23,0.03,0.03,1.55,1.55,1.55,10.88,3.64,132.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
8476934,2022,Brock McGinn,PIT,L,5on5,2,1066.0,24.0,0.16,0.7,0.76,0.53,0.58,0.67,0.62,22.0,0.93,0.2,0.12,0.3,0.03,0.21,0.15,0.2,0.19,0.18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.92,1.0,0.92,0.0,0.03,0.0,0.2,0.03,0.03,0.02,24.0,2.0,3.0,6.0,13.0,6.0,3.0,1.0,14.0,0.0,0.0,4353.0,0.0,0.0,0.0,0.0,10.02,0.82,0.81,0.79,0.78,11.0,3.0,2.0,16.0,0.0,1.0,0.0,12.0,1.0,1.0,0.47,0.14,0.2,0.0,0.0,0.0,16.33,14.0,13.97,0.16,0.2,0.2,0.77,0.75,0.75,5.11,0.35,0.35,0.35,0.35,7.0,0.0,7.0,14.0,0.0,0.0,0.0,4.0,3.0,0.0,0.08,0.27,0.0,0.0,0.0,0.0,12.77,7.0,6.7,0.07,0.0,0.0,0.42,0.41,0.41,6.7,2.1,89.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
8476934,2022,Brock McGinn,PIT,L,4on5,2,402.0,13.0,0.16,0.27,0.02,0.23,0.08,0.18,0.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,5.0,0.0,3.0,1.0,9.0,0.0,0.0,418.0,0.0,0.0,0.0,0.0,1.51,0.32,0.32,0.32,0.32,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02,0.0,0.3,0.0,0.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.34,0.34,0.34,6.77,0.85,0.85,0.85,0.85,7.0,2.0,1.0,10.0,1.0,1.0,0.0,8.0,0.0,1.0,0.1,0.0,0.76,0.0,0.0,1.0,10.0,9.0,9.0,0.15,0.03,0.03,0.97,0.97,0.97,0.02,1.27,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8476934,2022,Brock McGinn,PIT,L,5on4,2,9.0,1.0,0.47,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,0.7,0.11,0.11,0.11,0.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02,0.0,0.0,0.13,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8475279,2022,Ben Chiarot,DET,D,other,2,232.0,5.0,1.92,0.72,0.72,0.2,0.43,0.25,0.43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,214.0,2.0,0.0,0.0,1.0,0.75,0.73,0.73,0.73,0.73,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.73,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.73,0.73,0.73,2.31,0.28,0.27,0.28,0.27,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.07,0.0,0.21,0.0,0.0,0.0,4.0,3.0,3.0,0.04,0.0,0.0,0.32,0.32,0.3,1.04,0.41,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
